Id	Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Len_rank_dif	Merge_v1	Merge_v2	Merge_dif	Dup_v1	Dup_v2	Dup_dif	MA_gaps_v1	MA_gaps_v2	MA_gaps_dif	MA_extra_v1	MA_extra_v2	MA_extra_dif	MA_conserv_v1	MA_conserv_v2	MA_conserv_dif
ENSMUSP00000000254	-75	yes	no	0.36	0.05	-0.31	0.0	0.0	0.0	1.0	0.0	-1.0	0.03	0.0	-0.03	0.0	0.2	0.2	1.0	1.0	0.0
ENSMUSP00000000275	-50	yes	no	0.32	0.04	-0.28	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.99	0.98	-0.01
ENSMUSP00000000299	12	yes	yes	0.14	0.34	0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000304	25	no	yes	0.07	0.38	0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.08	0.02	-0.06	0.0	0.0	0.0	0.97	1.0	0.03
ENSMUSP00000000305	50	no	yes	0.07	0.49	0.42	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.02	0.0	0.24	0.0	-0.24	1.0	1.0	0.0
ENSMUSP00000000314	25	no	yes	0.17	0.28	0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.06	0.0	-0.06	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000327	0	yes	yes	0.34	0.32	-0.02	0.03	0.03	0.01	1.0	1.0	0.0	0.04	0.04	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000384	0	yes	yes	0.4	0.35	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.0	0.0	0.0	0.94	1.0	0.06
ENSMUSP00000000395	0	yes	yes	0.34	0.44	0.1	0.01	0.01	0.0	1.0	1.0	0.0	0.03	0.01	-0.01	0.0	0.0	0.0	0.98	0.98	0.0
ENSMUSP00000000402	-50	yes	no	0.39	0.07	-0.32	0.0	-0.03	-0.03	1.0	1.0	0.0	0.0	0.22	0.22	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000449	0	yes	yes	0.4	0.45	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000505	0	yes	yes	0.28	0.43	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.99	0.0
ENSMUSP00000000542	-12	yes	no	0.24	0.22	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000590	0	yes	yes	0.37	0.44	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000631	25	no	no	0.01	0.17	0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.34	0.01	-0.33	0.01	0.0	-0.01	0.72	1.0	0.28
ENSMUSP00000000645	0	yes	yes	0.19	0.16	-0.03	-0.06	-0.05	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	1.0	0.99	-0.01
ENSMUSP00000000646	0	yes	yes	0.47	0.34	-0.13	0.0	0.0	-0.0	1.0	1.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000674	-25	yes	no	0.32	0.11	-0.21	0.13	0.06	-0.06	1.0	1.0	0.0	0.06	0.06	-0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000687	12	no	yes	0.32	0.28	-0.04	-0.36	-0.22	0.14	1.0	1.0	0.0	0.07	0.0	-0.07	0.0	0.0	-0.0	0.89	0.98	0.08
ENSMUSP00000000717	0	yes	yes	0.33	0.32	-0.01	-0.08	0.0	0.08	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000718	0	yes	no	0.06	0.33	0.27	0.0	0.0	0.0	1.0	1.0	0.0	0.09	0.02	-0.08	0.0	0.0	0.0	0.93	1.0	0.07
ENSMUSP00000000724	25	no	yes	0.11	0.42	0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.1	0.0	-0.1	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000767	-13	yes	no	0.15	0.06	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.04	0.03	1.0	1.0	0.0
ENSMUSP00000000783	0	no	no	0.16	0.18	0.02	0.0	0.01	0.01	1.0	1.0	0.0	0.01	0.01	0.0	0.09	0.07	-0.02	1.0	1.0	0.0
ENSMUSP00000000804	0	yes	yes	0.19	0.19	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000821	-50	yes	no	0.46	0.0	-0.46	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.82	0.81	0.0	0.0	0.0	0.99	0.74	-0.24
ENSMUSP00000000828	0	yes	yes	0.27	0.26	-0.01	-0.01	-0.01	0.0	1.0	1.0	0.0	0.03	0.02	-0.01	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000000844	0	yes	yes	0.26	0.47	0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000894	0	yes	yes	0.45	0.45	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.1	0.06	0.03	0.03	-0.01	1.0	1.0	0.0
ENSMUSP00000000895	50	no	yes	0.01	0.35	0.34	0.0	0.0	0.0	1.0	1.0	0.0	0.33	0.0	-0.33	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000000901	0	yes	yes	0.37	0.3	-0.07	-0.01	-0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000000904	-50	yes	no	0.35	0.01	-0.34	0.0	-0.0	-0.0	1.0	1.0	0.0	0.0	0.46	0.46	0.0	0.0	0.0	1.0	0.41	-0.59
ENSMUSP00000000910	-25	yes	yes	0.35	0.22	-0.13	-0.29	-0.32	-0.04	1.0	1.0	0.0	0.01	0.24	0.23	0.0	0.0	0.0	1.0	0.97	-0.03
ENSMUSP00000000924	0	yes	yes	0.45	0.45	0.0	-0.01	-0.01	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000000939	0	yes	yes	0.47	0.34	-0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000000958	13	no	no	0.11	0.23	0.12	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.0	-0.04	0.0	0.0	0.0	0.99	0.99	0.0
ENSMUSP00000000964	-37	yes	yes	0.3	0.06	-0.24	0.09	0.08	-0.02	1.0	1.0	0.0	0.01	0.37	0.36	0.0	0.0	0.0	0.98	0.97	-0.01
ENSMUSP00000000985	0	yes	yes	0.46	0.45	-0.01	-0.26	-0.26	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001002	38	no	yes	0.12	0.1	-0.02	-0.24	-0.14	0.09	1.0	1.0	0.0	0.32	0.0	-0.32	0.0	0.0	0.0	0.77	1.0	0.23
ENSMUSP00000001027	-12	yes	yes	0.35	0.14	-0.21	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	1.0	0.0
ENSMUSP00000001036	25	no	no	0.01	0.06	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.43	0.0	-0.43	0.0	0.02	0.02	0.57	1.0	0.43
ENSMUSP00000001042	12	yes	yes	0.08	0.28	0.2	0.0	-0.2	-0.2	1.0	1.0	0.0	0.0	0.0	0.0	0.04	0.0	-0.04	1.0	1.0	0.0
ENSMUSP00000001043	50	no	yes	0.09	0.39	0.3	0.0	0.14	0.14	1.0	1.0	0.0	0.16	0.1	-0.06	0.0	0.0	0.0	0.78	1.0	0.22
ENSMUSP00000001063	25	no	yes	0.06	0.47	0.41	0.0	0.0	0.0	1.0	1.0	0.0	0.13	0.09	-0.04	0.0	0.02	0.02	0.88	1.0	0.12
ENSMUSP00000001079	0	yes	yes	0.19	0.18	-0.01	-0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.01	0.01	0.01	0.0	0.99	1.0	0.01
ENSMUSP00000001080	0	yes	yes	0.07	0.11	0.04	-0.01	-0.01	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	0.98	0.99	0.01
ENSMUSP00000001092	50	no	yes	0.07	0.29	0.22	-0.13	-0.06	0.07	1.0	1.0	0.0	0.4	0.01	-0.39	0.0	0.0	0.0	1.0	0.98	-0.02
ENSMUSP00000001108	0	yes	yes	0.33	0.38	0.05	23.26	0.0	-23.26	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.99	-0.01
ENSMUSP00000001112	0	yes	yes	0.29	0.38	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.97	0.98	0.0
ENSMUSP00000001115	0	yes	yes	0.35	0.25	-0.1	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001125	12	yes	yes	0.15	0.32	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.99	0.99	0.0
ENSMUSP00000001147	0	yes	yes	0.34	0.34	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001148	25	no	yes	0.17	0.28	0.11	0.0	-0.01	-0.01	1.0	1.0	0.0	0.09	0.0	-0.09	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000001155	0	no	no	0.12	0.09	-0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001156	12	yes	yes	0.09	0.21	0.12	-0.74	-0.46	0.28	1.0	1.0	0.0	0.07	0.01	-0.05	0.0	0.0	0.0	0.91	1.0	0.09
ENSMUSP00000001166	50	no	yes	0.06	0.48	0.42	109.18	-0.0	-109.18	1.0	1.0	0.0	0.35	0.02	-0.33	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001179	50	no	yes	0.11	0.22	0.11	-0.1	-0.01	0.09	1.0	1.0	0.0	0.31	0.0	-0.3	0.0	0.01	0.01	1.0	1.0	0.0
ENSMUSP00000001181	0	yes	yes	0.13	0.12	-0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.98	1.0	0.02
ENSMUSP00000001187	12	no	yes	0.36	0.25	-0.11	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.02	0.0	-0.02	1.0	0.98	-0.02
ENSMUSP00000001202	25	no	yes	0.14	0.42	0.28	-0.12	-0.13	-0.01	1.0	1.0	0.0	0.01	0.0	-0.0	0.05	0.0	-0.05	1.0	1.0	0.0
ENSMUSP00000001204	-13	yes	no	0.1	0.12	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.03	0.02	0.0	0.02	0.02	1.0	1.0	0.0
ENSMUSP00000001226	-13	yes	yes	0.11	0.29	0.18	0.13	0.44	0.31	1.0	1.0	0.0	0.13	0.01	-0.12	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001247	0	yes	yes	0.35	0.26	-0.09	-0.59	-0.56	0.03	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001253	-13	yes	no	0.15	0.16	0.01	0.0	-0.05	-0.05	1.0	1.0	0.0	0.03	0.0	-0.03	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001279	12	yes	yes	0.16	0.43	0.27	-0.24	-0.2	0.04	1.0	1.0	0.0	0.0	0.0	0.0	0.07	0.0	-0.07	1.0	1.0	0.0
ENSMUSP00000001280	25	no	yes	0.04	0.27	0.23	0.0	0.0	0.0	1.0	1.0	0.0	0.2	0.0	-0.2	0.0	0.0	0.0	0.94	1.0	0.06
ENSMUSP00000001284	-50	yes	no	0.32	0.01	-0.31	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.85	0.84	0.0	0.0	0.0	0.99	0.19	-0.8
ENSMUSP00000001304	13	no	yes	0.11	0.13	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001331	-12	yes	yes	0.2	0.14	-0.06	-0.02	-0.02	0.0	1.0	1.0	0.0	0.01	0.14	0.13	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001335	-38	no	no	0.22	0.02	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.02	0.41	0.39	0.0	0.02	0.02	1.0	1.0	0.0
ENSMUSP00000001402	0	yes	yes	0.29	0.33	0.04	-0.05	-0.04	0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000001412	50	no	yes	0.11	0.2	0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.48	0.0	-0.48	0.0	0.0	0.0	0.96	1.0	0.04
ENSMUSP00000001415	12	yes	yes	0.09	0.28	0.19	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.99	0.99	0.0
ENSMUSP00000001419	25	no	yes	0.13	0.35	0.22	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.0	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001439	0	yes	yes	0.2	0.33	0.13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.08	0.08	0.0	0.04	0.04	0.99	0.92	-0.07
ENSMUSP00000001451	50	no	yes	0.03	0.41	0.38	0.0	0.0	0.0	1.0	1.0	0.0	0.51	0.0	-0.51	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001454	-12	yes	no	0.33	0.24	-0.09	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.14	0.14	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001455	0	yes	yes	0.43	0.26	-0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001520	25	no	yes	0.05	0.45	0.4	0.0	0.0	0.0	1.0	1.0	0.0	0.15	0.0	-0.15	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000001522	-12	yes	no	0.49	0.29	-0.2	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.01	0.01	1.0	1.0	0.0
ENSMUSP00000001534	0	yes	yes	0.48	0.48	0.0	-0.32	-0.32	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.96	0.01
ENSMUSP00000001538	37	no	yes	0.32	0.49	0.17	0.0	0.0	0.0	1.0	1.0	0.0	0.17	0.0	-0.17	0.26	0.0	-0.26	0.98	1.0	0.02
ENSMUSP00000001548	0	yes	yes	0.37	0.35	-0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001559	-25	yes	yes	0.46	0.47	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.22	0.22	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000001583	50	no	yes	0.02	0.36	0.34	0.05	0.0	-0.05	1.0	1.0	0.0	0.64	0.0	-0.64	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000001608	0	yes	yes	0.19	0.18	-0.01	-0.16	-0.16	0.0	1.0	1.0	0.0	0.0	0.0	-0.0	0.01	0.0	-0.01	0.99	1.0	0.01
ENSMUSP00000001611	50	no	yes	0.04	0.32	0.28	0.0	-0.05	-0.05	1.0	1.0	0.0	0.47	0.07	-0.4	0.0	0.01	0.01	0.98	1.0	0.02
ENSMUSP00000001620	13	no	yes	0.14	0.07	-0.07	-0.0	-0.02	-0.02	1.0	1.0	0.0	0.13	0.0	-0.13	0.0	0.0	0.0	0.88	1.0	0.12
ENSMUSP00000001675	12	no	yes	0.21	0.23	0.02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000001701	50	no	yes	0.0	0.3	0.3	0.0	0.12	0.12	1.0	1.0	0.0	0.68	0.0	-0.68	0.0	0.0	0.0	0.79	1.0	0.21
ENSMUSP00000001712	50	no	yes	0.06	0.4	0.34	0.0	-0.13	-0.13	1.0	1.0	0.0	0.73	0.0	-0.73	0.0	0.0	0.0	1.0	0.99	-0.01
ENSMUSP00000001806	12	yes	yes	0.13	0.25	0.12	-0.01	-0.01	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.04	0.0	-0.04	1.0	1.0	0.0
ENSMUSP00000001826	25	no	no	0.0	0.08	0.08	0.0	-0.01	-0.01	1.0	1.0	0.0	0.63	0.0	-0.63	0.0	0.0	0.0	0.6	1.0	0.4
ENSMUSP00000001837	-63	yes	no	0.14	0.0	-0.14	-0.11	0.96	1.07	1.0	1.0	0.0	0.0	0.83	0.83	0.0	0.0	0.0	1.0	0.17	-0.83
ENSMUSP00000001867	0	no	no	0.08	0.08	0.0	0.12	0.13	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	1.0	0.99	-0.0
ENSMUSP00000001878	-13	yes	yes	0.15	0.48	0.33	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.42	0.42	0.04	0.0	-0.04	1.0	0.97	-0.03
ENSMUSP00000001927	25	no	no	0.0	0.08	0.08	0.0	-0.0	-0.0	1.0	1.0	0.0	0.55	0.0	-0.54	0.0	0.0	0.0	0.5	1.0	0.5
ENSMUSP00000001964	-25	no	no	0.29	0.22	-0.07	-0.16	-0.14	0.01	1.0	1.0	0.0	0.19	0.44	0.25	0.0	0.0	-0.0	0.97	1.0	0.03
ENSMUSP00000001965	0	yes	yes	0.48	0.32	-0.16	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.04	0.0	-0.04	1.0	1.0	0.0
ENSMUSP00000001974	-12	yes	yes	0.48	0.17	-0.31	-0.64	-0.66	-0.03	1.0	1.0	0.0	0.05	0.0	-0.05	0.0	0.0	0.0	0.97	1.0	0.03
ENSMUSP00000001995	12	no	yes	0.42	0.28	-0.14	-0.76	-0.76	0.0	1.0	1.0	0.0	0.01	0.0	-0.01	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000002044	0	yes	yes	0.46	0.47	0.01	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	1.0	0.96	-0.03
ENSMUSP00000002048	38	no	no	0.03	0.23	0.2	0.01	0.0	-0.01	1.0	1.0	0.0	0.25	0.04	-0.21	0.0	0.0	0.0	0.72	1.0	0.28
ENSMUSP00000002063	0	yes	yes	0.29	0.33	0.04	-0.09	-0.1	-0.0	1.0	1.0	0.0	0.01	0.01	-0.0	0.01	0.0	-0.01	1.0	1.0	0.0
ENSMUSP00000002064	12	yes	yes	0.15	0.21	0.06	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.11	0.0	-0.11	1.0	1.0	0.0
ENSMUSP00000002073	12	yes	yes	0.17	0.32	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002079	0	yes	yes	0.24	0.29	0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.0	-0.0	0.0	0.0	0.0	0.98	1.0	0.02
ENSMUSP00000002080	12	no	yes	0.22	0.43	0.21	-0.19	0.0	0.19	1.0	1.0	0.0	0.11	0.0	-0.11	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002095	0	yes	yes	0.38	0.23	-0.15	0.0	-0.25	-0.25	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002121	50	no	yes	0.12	0.28	0.16	-0.03	0.0	0.03	1.0	1.0	0.0	0.26	0.0	-0.26	0.02	0.0	-0.02	0.78	0.99	0.22
ENSMUSP00000002133	12	yes	yes	0.15	0.4	0.25	-0.01	-0.01	-0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.04	0.04	1.0	1.0	0.0
ENSMUSP00000002171	0	no	no	0.08	0.06	-0.02	0.0	0.27	0.27	1.0	1.0	0.0	0.0	0.01	0.01	0.0	0.03	0.03	1.0	1.0	0.0
ENSMUSP00000002176	0	no	yes	0.22	0.01	-0.21	-0.01	0.0	0.01	1.0	1.0	0.0	0.04	0.08	0.04	0.0	0.0	0.0	1.0	1.0	-0.0
ENSMUSP00000002198	50	no	yes	0.03	0.32	0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.76	0.0	-0.76	0.0	0.0	0.0	0.29	0.99	0.7
ENSMUSP00000002284	0	yes	yes	0.48	0.49	0.01	-0.1	-0.09	0.01	1.0	1.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002289	50	no	yes	0.01	0.27	0.26	0.0	0.0	0.0	1.0	1.0	0.0	0.54	0.0	-0.54	0.0	0.0	0.0	1.0	0.94	-0.06
ENSMUSP00000002291	50	no	yes	0.02	0.45	0.43	-0.02	0.11	0.13	1.0	1.0	0.0	0.68	0.02	-0.66	0.0	0.0	0.0	0.24	1.0	0.76
ENSMUSP00000002292	50	no	yes	0.0	0.35	0.35	0.0	0.0	0.0	1.0	1.0	0.0	0.65	0.0	-0.65	0.0	0.0	0.0	0.48	1.0	0.52
ENSMUSP00000002297	0	yes	yes	0.25	0.2	-0.05	-0.1	-0.1	-0.0	1.0	1.0	0.0	0.02	0.0	-0.02	0.0	0.0	0.0	1.0	0.99	-0.01
ENSMUSP00000002298	50	no	yes	0.09	0.35	0.26	0.0	-0.01	-0.01	1.0	1.0	0.0	0.32	0.0	-0.32	0.0	0.01	0.01	0.98	0.98	0.0
ENSMUSP00000002305	50	no	yes	0.03	0.38	0.35	0.0	0.0	-0.0	1.0	1.0	0.0	0.5	0.02	-0.48	0.0	0.01	0.01	0.99	1.0	0.01
ENSMUSP00000002320	0	yes	yes	0.33	0.28	-0.05	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.03	0.0	-0.03	1.0	1.0	0.0
ENSMUSP00000002336	0	yes	yes	0.43	0.46	0.03	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002344	12	no	yes	0.28	0.43	0.15	0.0	0.0	0.0	1.0	1.0	0.0	0.03	0.0	-0.03	0.0	0.0	0.0	0.99	1.0	0.01
ENSMUSP00000002368	0	yes	yes	0.41	0.4	-0.01	-0.45	-0.45	-0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.96	0.94	-0.01
ENSMUSP00000002412	0	yes	yes	0.35	0.35	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002413	0	yes	yes	0.36	0.43	0.07	0.0	0.0	0.0	1.0	1.0	0.0	0.05	0.01	-0.04	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSP00000002436	0	yes	yes	0.33	0.41	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.01	0.15	0.14	0.03	0.0	-0.03	1.0	1.0	0.0
ENSMUSP00000002444	12	yes	yes	0.12	0.41	0.29	0.0	0.0	0.0	1.0	1.0	0.0	0.04	0.0	-0.03	0.0	0.0	0.0	1.0	1.0	0.0
